 #No_Constraint #No_Constraint #No_Constraint
   #Erot(W)cm-1             #J    #Speed(m/s)
         529.99              5         462.14
         292.92              3         599.45
         437.61              4         296.78
        1100.83              6         391.80
         177.25              2         125.06
        1280.48              8         657.59
         354.82              4         281.75
        1144.29              7         434.29
         793.28              5         503.59
         117.73              3         272.83
          70.56              1         616.68
          57.54              2         380.95
         252.87              3         463.11
          82.81              2         408.48
          99.33              2         228.19
         239.79              4         348.39
         894.31              6         332.15
        1375.04              9         742.44
         186.75              3         334.39
         102.04              2         554.94
          27.48              0         157.90
         826.75              7         457.69
         161.72              3         458.72
         472.53              4         432.09
         272.80              5         242.45
         140.17              2         546.58
         159.69              3         655.93
         858.03              7         541.89
         160.66              4         635.15
         421.53              6         848.35
         703.34              7         525.18
         275.06              4         520.71
          37.51              2         334.81
         710.48              7         437.42
         371.02              5         159.76
         129.14              3         261.79
         237.61              3         378.53
         307.35              5         152.19
         391.84              5         694.98
         443.68              5        1095.80
         242.96              4         801.75
         993.04             10         518.74
        1091.91              8         463.71
         571.24              5         423.66
          75.27              2         597.46
          31.85              1         400.79
         604.37              6         618.10
         325.95              3         466.77
         170.41              4         242.99
         374.81              5         237.77
         665.16              6         133.02
         696.65              6         542.63
         166.98              3         581.31
          89.77              2         291.44
         215.09              4         598.78
         769.13              8         570.15
         201.88              3         607.07
         136.96              2         506.04
          88.26              2         453.57
         557.91              6         595.80
         263.78              4         630.29
         854.70              7         432.95
         681.00              4         515.81
          36.37              1         368.83
        1338.32              9         402.15
         900.50              7         350.24
          76.87              1         320.35
          93.91              3         215.23
          89.11              2         462.05
         102.23              2         297.84
         159.33              2         853.82
         394.88              4         226.67
         309.39              4         758.53
         209.22              4         749.08
         670.21              6         786.66
         710.78              7         277.76
         222.98              3         433.70
          86.53              2         541.58
         282.72              4         479.97
        1524.40              9         628.67
         760.88              8         569.98
         240.53              4         250.79
         630.87              5         700.35
         114.55              2         199.60
         179.00              3         629.96
          52.06              1         401.98
          85.09              3         469.28
          24.32              1         521.32
         260.34              3         471.50
         107.11              3         397.88
         227.43              4         555.55
         821.12              6         612.87
         126.98              3         705.45
         354.59              6         390.40
         300.39              4         361.36
          17.03              1         622.92
         430.48              6         451.54
         858.47              6         915.30
         204.64              4         407.48
         601.51              6         387.87
         273.07              4         453.17
         151.49              3         529.28
         977.33              7         447.74
          74.26              1         140.28
         598.95              6         367.39
         102.33              1         617.02
         512.55              5         445.47
          37.72              1         756.33
         376.27              5         518.48
        1600.36             10         316.84
         134.94              3        1154.07
         447.08              6         420.43
         661.73              5         645.67
         540.77              7         406.19
         144.51              3         687.14
         269.25              5         321.94
         128.75              3         237.25
         113.71              2         415.75
         233.31              4         461.48
         472.80              6         399.89
         177.83              2         338.65
         340.65              5         501.37
         549.72              6         671.55
         406.57              3         222.60
         293.31              4         475.28
         260.33              3         474.11
         238.06              2         463.01
         686.85              7         530.65
         481.27              6         571.96
         235.81              4         333.56
          73.63              1         438.03
         118.49              2         786.30
         246.45              4         227.54
         322.35              5         487.16
         352.21              3         504.99
         767.26              5         665.19
         317.23              3         338.13
         247.14              4         211.91
         375.24              4        1406.33
         158.64              3         595.49
         222.56              3         190.18
         184.20              3         142.89
         331.63              3         421.86
         286.99              4         910.71
         167.77              3         351.27
         184.43              3         220.07
         368.88              5         566.22
         250.67              4         809.06
         181.46              3         447.43
         593.99              5         335.30
         165.25              2         586.46
          10.97              0         665.56
         253.94              3         911.48
         190.07              4         195.21
         176.41              4         283.10
         132.53              3         413.02
         245.15              4         679.75
         503.95              6         116.16
         250.48              3         933.36
         137.52              2         542.29
          97.16              2         273.89
          82.92              2         601.52
         935.89              8         519.64
         169.64              4         350.36
         448.36              5         475.79
         185.90              4         767.16
         672.85              6         428.90
         362.47              4         834.12
         533.12              5         184.49
          75.46              2         314.41
         592.02              5         270.91
         470.37              5         152.81
          54.02              2         539.81
          28.96              1          76.92
         447.00              4         495.65
          68.24              2         700.58
         368.44              4        1076.92
         336.61              4         491.11
         147.78              3         505.69
         412.34              5         237.46
        1069.45              9         595.41
        1045.19              7         364.28
         312.22              4         753.75
         335.75              5         630.60
         671.88              8         551.86
         211.77              4         644.49
         141.67              2         406.89
          79.65              2         462.83
          15.95              1         290.04
         323.85              4         716.66
         182.85              3         464.83
         849.84              7         677.58
          41.51              2         271.53
        1211.83              6         429.16
         476.28              6         837.55
         438.23              6         432.27
         252.00              4         484.18
         516.78              6         963.06
         324.42              5         581.85
         473.13              6         554.00
         390.87              5         529.03
          60.24              1         951.50
         595.27              6         486.76
         594.41              6         353.73
         804.02              7         840.61
         197.09              3         355.70
          82.73              2         572.75
         649.83              7         274.88
         324.44              5         172.10
         259.45              4         261.93
          63.84              2         255.39
         610.06              7         318.55
         141.89              3         310.01
         449.50              6         540.12
         349.45              6         372.35
         287.78              3         752.55
         404.67              4         224.95
         495.31              6         359.89
         679.78              6         563.76
         639.36              7         703.78
          94.26              2         492.73
         689.04              8         828.66
          45.88              1         586.89
         132.30              2         404.30
         105.74              2         484.13
         311.84              3         518.41
         910.45              8         364.23
          89.79              3         598.10
         298.48              4         562.86
          93.00              2         371.81
         337.03              6         486.25
          80.93              1         460.23
         210.41              3         673.51
         251.79              4         292.23
         939.66              8         574.01
         271.69              4         366.50
         213.67              3         295.00
         690.67              7         193.38
         402.36              6         562.37
         684.24              8         284.62
         531.74              7         574.26
         195.53              4        1046.90
         129.77              2         585.81
         383.80              5         458.48
         154.33              2         422.30
        1257.97             10         324.32
         181.47              3         416.11
         641.51              6         712.43
         170.71              4         329.73
         946.46              8         223.97
           2.51              0         281.38
         329.83              4         610.79
         599.77              6         584.90
          86.24              3         437.40
         587.75              5         409.71
         133.48              2         687.34
         575.97              4         611.16
          28.93              1         713.15
         487.24              6         214.64
         340.03              5         677.00
         249.15              4         644.33
         216.61              4         428.65
         251.77              4         574.37
          55.11              2         569.94
         203.24              4         495.23
         121.01              2         420.52
          56.63              2         559.89
         299.65              5         470.13
        1104.48              6         279.27
         708.50              5         377.33
        1311.89             10         328.84
         102.95              3         533.97
         150.33              2         497.31
         314.09              4         561.17
         262.87              5         939.12
        1325.74              9         579.97
         811.50              8         719.05
         471.88              5         428.38
         279.82              5         795.01
         125.77              2         161.03
         534.75              3         282.79
          31.64              1         421.96
         510.23              6         456.85
         235.60              3         601.94
         406.55              6         530.66
          88.38              2         544.97
         596.92              6         574.88
          97.74              2         230.25
         281.55              4         505.50
         341.24              4         306.02
         114.94              3         225.15
        1089.56              7         407.45
         481.84              4         601.44
         392.68              4         120.23
         501.45              5         640.57
         687.34              5         454.28
         397.35              6         384.62
         162.40              4         701.18
         207.38              4         321.38
         503.73              4         721.51
          71.60              2         364.19
         365.72              5         571.53
         303.10              4         913.23
         617.21              6         844.31
         592.29              6         783.54
          94.01              2         477.10
          55.61              2         548.28
         270.64              4         883.73
          96.85              3         303.26
         259.62              5         375.74
         273.52              4         271.59
        1075.81             10         332.97
         753.78              6         319.77
         445.52              6         840.75
         276.53              5        1008.27
         268.02              4         204.80
          30.46              1         441.88
         369.39              5         512.80
         319.87              4         277.49
         384.01              3         766.09
         512.40              5         335.77
         421.21              5         593.37
         441.01              5         574.69
          65.72              2         715.17
         407.18              5         737.58
         313.19              4         530.59
         419.43              5         610.02
        1066.42              8         619.77
         421.28              6         878.83
          79.01              2         376.76
          91.12              2         629.10
           6.77              0         709.14
         653.73              5         524.75
         487.05              5         458.20
         769.28              7         196.41
          12.60              1         283.36
         478.15              5         799.55
          35.96              2         732.69
          14.22              1         503.65
         572.90              4         403.71
         287.91              5         353.80
         192.74              3         346.30
         691.07              7         407.55
         297.99              4         298.45
         360.61              6         387.06
         220.75              3         653.83
          75.06              2         389.22
         363.01              3         619.27
         451.21              7         461.10
         253.20              2         751.78
         235.74              3         494.38
         541.54              5         353.97
         410.91              6         339.54
         262.15              4         819.75
         153.29              4         165.26
         617.25              7         868.19
         215.46              4         443.90
         494.24              6        1107.86
         543.18              5         457.06
         211.38              3         315.70
         494.03              6         389.86
         340.48              5         539.65
           6.88              0         524.63
         148.33              3         825.15
          71.16              2         576.26
          32.34              1         322.18
         211.02              4         677.02
         890.90              9         578.96
         365.00              4         544.24
         441.11              5         503.15
         237.42              3         419.53
         171.50              4         330.14
         198.16              3         187.95
         448.69              5         215.70
         430.06              7         655.65
         322.64              5         381.51
         475.40              6         342.59
         393.87              6         173.77
        1134.73              7         277.88
         502.85              5         291.94
         160.61              3         405.45
          96.65              2         247.07
         184.02              3         269.42
          80.70              2         245.43
         647.17              8         668.57
         451.75              6         281.96
         360.12              4         459.78
         123.67              3         401.95
         480.79              4        1003.16
         808.76              6         575.93
         219.53              4         647.17
        1212.07             11         300.51
         713.55              9         656.29
         643.72              7         644.09
          39.77              1         459.71
         128.57              3         452.90
         818.09              9         465.00
         181.14              3         250.50
         174.20              3         525.02
         211.09              2         720.85
         473.34              4         863.72
         580.26              6         144.25
         527.12              4         442.37
         542.81              7         195.26
          42.99              2         395.02
         196.52              4         438.01
         568.56              7         323.01
        1073.07              8         553.71
        1101.76              9         603.84
         601.40              8         454.27
         287.02              5         457.12
         676.46              7         604.91
          27.42              1         297.98
         546.66              4         633.43
         318.99              5         843.78
         192.22              3         645.81
         837.50              7         396.51
           9.19              0         163.50
         756.04              6         618.64
         474.14              6         400.56
         100.91              2         675.46
         508.87              5         314.65
         328.36              5         585.84
         106.74              2         340.65
         168.51              4         550.14
         878.00              6         519.51
         573.00              7         235.02
         266.63              4         371.75
        1120.93              8         623.85
         269.06              5         328.26
         162.41              4         630.26
         224.01              4         512.67
         594.26              5         728.62
         282.90              5         624.91
         460.01              5         422.55
         187.14              4         483.35
        1341.04              9         377.61
          27.84              1         383.80
          61.30              2         604.48
         287.28              5         629.91
         880.78              7         498.52
         262.78              3         819.42
          94.59              2         459.01
         245.97              4         357.97
         367.02              5         370.75
         352.92              5         851.42
          84.40              2         446.57
         158.73              3         548.86
         664.96              5         483.87
         832.64              6         348.80
         134.27              3         288.55
         318.19              4         555.44
         184.67              3         861.05
         118.41              3         396.73
         588.13              6         654.16
         927.01              7         448.85
          31.28              1         183.87
        1135.37              6         276.21
         551.69              5         373.58
          57.99              2         331.14
         342.21              6         609.17
         233.71              4         419.42
         524.98              5         666.24
          34.44              1         735.13
         567.38              5         755.24
        1378.61              9         835.27
         581.57              5         629.41
          88.14              2         175.86
         301.03              3         442.52
          91.30              3         579.01
         875.72              9         498.59
         640.48              7         936.51
         194.29              3         221.10
         578.56              5         785.00
         425.14              4         458.43
         505.92              5         450.57
         467.47              6         233.80
         221.61              3         457.98
         576.89              7         882.49
         380.66              5         739.51
          34.57              1         414.07
          63.33              2         326.81
         680.43              7         275.67
          47.75              2         963.71
         386.45              5         344.09
         125.69              2         463.31
         685.70              6         232.08
         304.65              4         354.49
          41.85              1         728.48
          91.54              2         191.65
         647.76              8         313.38
         448.40              6         528.58
          91.01              3         597.14
         638.97              6         555.71
         228.36              4         838.90
          74.09              1         317.03
        1248.72              5         450.92
        1186.14              6         799.19
         267.36              4         286.79
         268.14              4         312.52
         171.95              3         341.17
        1000.39              4         444.25
         104.72              2         431.15
         316.22              5         503.66
        1018.92              9         477.32
         766.97              8         354.40
         304.29              4         615.16
        1288.14              7        1050.26
         563.65              6         631.91
         502.84              7         508.41
         331.36              5         453.38
         349.15              4         565.03
         560.99              5         650.33
         807.00              8         360.41
         251.43              4         357.66
          68.77              2         498.85
         271.90              4         663.88
         389.51              5         622.63
         737.45              8         182.94
         106.77              2        1087.29
         423.76              6         246.65
         269.66              5         243.10
         112.05              2         315.55
         248.98              4         963.30
         619.03              7         512.53
         774.21              8         523.15
         382.64              5         456.38
         437.42              4         302.59
          49.79              1         373.58
         163.96              3         329.02
         115.45              3         794.35
         746.00              5         365.24
         299.53              4         420.52
         231.99              3         319.92
         203.39              4         902.78
          85.41              2         551.50
         841.99              7         595.56
         376.90              4         489.02
        1190.88              9         691.31
          69.44              2         477.31
          17.41              1         277.19
        1083.60             11         711.62
          82.39              2         686.29
         287.11              5         334.69
          99.19              3         727.73
         473.11              6         284.52
         640.70              7         660.10
          19.79              1         386.12
          42.61              1         480.02
         741.23              5         437.51
         125.38              3         422.04
         620.96              6         452.12
         847.94              7         233.13
         245.70              3         252.00
         185.32              3         388.01
          76.21              2         552.84
         162.94              3         135.04
         562.29              6         786.02
          59.16              2         291.54
         182.00              3         271.36
         100.36              2         321.60
         223.56              5         130.91
         185.38              4         241.72
        1022.88              7         785.96
         126.39              2         220.03
         221.95              4         751.01
         104.97              3         354.71
         317.84              4         140.57
        1247.58              9         522.55
          97.71              3         248.96
         210.33              3         482.65
          92.62              2         737.90
         230.61              3         472.38
          35.14              1         270.25
         497.17              5         474.20
          54.73              2         523.96
         509.73              4         462.02
          67.00              1         452.30
         443.44              5         499.96
         670.03              5         544.96
        1068.23              8         537.74
         403.02              6         695.41
        1036.62              9         391.60
         804.10              7         742.20
          94.01              2         769.71
        1003.95              8         885.48
         309.60              4         687.76
        1119.80              7         540.94
         961.98              6         496.22
         401.05              6         494.28
         247.31              4         521.80
         346.19              4         715.51
         260.63              3         579.72
         297.26              4         150.08
         254.89              4         488.51
         961.35              7         437.19
         301.95              4         789.82
         321.30              5         411.22
         215.10              3         209.99
         561.76              7         921.62
         450.66              3         683.84
         174.93              3         477.51
         172.90              3         486.93
         148.38              3         442.25
         480.46              5         461.78
         317.17              4         142.50
         712.05              7         736.28
         980.29              8         508.59
          76.50              2         463.05
         159.51              3         960.10
          59.61              2         287.02
         766.70              7         272.05
         421.68              4         739.01
          23.33              1         470.27
          36.00              1         698.12
         466.20              6         627.63
         221.64              4         362.76
         566.93              7         732.70
         190.54              4         396.05
         433.59              5         424.48
         163.76              3         298.26
          92.48              2         859.38
         102.21              2         554.12
         344.28              4         757.31
         615.17              7         151.55
         366.24              4         651.20
         426.19              4         247.21
        1292.75              8         539.48
         177.32              4         527.48
         769.52              9         512.97
         211.70              3         296.08
         152.20              3         387.24
         723.88              6         233.57
         239.27              3         331.32
         432.09              5         234.23
         416.57              5         776.63
          97.37              2         325.88
         308.56              4         396.45
         465.27              6         781.39
         158.40              4         388.62
         449.08              4         408.82
         444.68              5         516.77
         357.67              4         897.04
         644.43              8         516.75
         265.16              4         634.86
         126.16              2         671.20
         581.99              6         302.62
         631.26              7         535.97
         217.02              3         236.38
         719.13              5         655.10
         173.60              2         359.25
          16.83              1         473.62
         472.08              5         315.46
         493.99              5         659.86
         538.50              6         317.97
           9.41              0         344.64
         120.43              2         385.95
         447.41              6         617.41
         825.73              7         923.83
         401.99              6         321.84
         259.24              4         725.47
         654.90              6         109.36
           9.23              1         371.17
          24.51              1         539.82
         479.17              6         780.77
         712.68              6         185.42
         666.51              5         285.16
          36.31              1         325.49
         173.01              4         941.11
          35.99              1         868.87
          99.01              2         744.39
         427.32              6         292.87
        1020.55             11         438.71
         315.86              4         590.97
         256.43              4         702.98
         225.72              4         274.38
         151.38              4         456.16
         167.63              3         201.31
         552.54              7         448.91
         352.60              5         319.47
         170.32              3         426.60
         310.06              5         298.10
        1600.49             12         461.21
         247.30              4         300.81
         208.91              3         520.20
        2245.88             12         162.96
          58.00              1         188.56
          66.71              2         423.54
         198.87              4         455.94
         139.10              2         273.20
         927.86              7         229.69
         486.58              5         626.74
         165.89              4         921.14
        1201.88             11         507.81
         564.17              7         393.07
         494.64              4         655.36
         425.26              4         532.64
         604.97              6         176.37
         274.88              4         443.45
          60.10              2         317.33
         801.88              8         478.89
         547.93              7         768.78
         382.53              5         268.53
         128.12              3         843.60
         760.61              5         532.33
         762.58              6         601.81
         706.63              7         917.61
         232.25              4         413.60
        1101.03              9         361.30
         773.79              5         318.26
         208.98              4         348.78
          13.87              1         736.98
         613.19              5         613.99
         514.24              6         240.42
          92.31              2         301.71
         167.70              3         284.91
         111.49              3         394.86
         902.35              7         375.15
          39.18              1         741.12
          32.56              1         223.73
         265.88              3         628.61
         444.94              5         653.03
         170.27              3         255.31
         260.18              5         410.51
         639.63              5         499.12
         295.16              5         578.14
        1332.01             10         236.29
         141.54              3         467.20
         206.04              4         637.13
         161.32              3         433.54
         479.55              6         284.21
         111.97              2         364.85
         551.14              4         448.26
         512.55              6         443.21
         299.55              5         350.60
         179.61              4         618.48
         296.98              5         321.12
         209.18              4         374.06
         477.23              5         462.28
         237.00              5         328.73
         686.76              7         522.29
         335.88              4         407.56
         128.28              3         525.93
         106.27              2         211.51
         210.71              3         557.27
         236.41              4         243.21
         234.06              3         543.07
         353.78              4         401.35
         270.00              4         339.41
         159.33              2         438.39
         249.94              5         510.66
         447.93              6         384.61
         177.07              2         534.08
         339.05              3         859.71
         122.56              3         679.91
          58.82              1         291.23
         192.74              4         674.56
         705.11              6         288.32
          92.55              2         495.89
         491.53              5         351.05
         361.27              5         724.27
          25.82              1         738.58
         490.99              6         814.33
         319.55              5         385.55
         693.84              7         359.06
          81.93              2         754.94
         268.70              4         162.15
         150.14              3         440.19
         115.30              3         570.38
         141.55              3         691.25
          13.77              0         748.46
         305.54              3         609.83
         233.05              3         330.40
         247.07              4         377.60
         189.50              2         433.92
         137.58              3         861.95
         144.20              3         301.49
         678.08              6         534.45
         153.16              3         121.62
         745.49              8         522.41
          30.33              1         238.96
        1290.67              8         387.94
         665.76              8         480.78
         614.32              6         749.13
         791.45              9        1072.11
         193.76              4         335.52
         208.58              4         447.29
         449.67              5         309.53
         595.78              7          96.25
         114.27              3         270.72
         205.41              3         769.53
         154.15              3         188.96
         234.09              3         261.15
         146.79              3         606.31
          55.86              2         659.38
         249.15              4         452.69
         108.06              2         583.23
          74.33              2         745.20
          78.56              2        1073.01
         273.86              4         389.31
          44.93              1         206.40
         182.43              4         724.78
         439.16              6         213.32
         430.77              5         442.25
         269.14              5         421.26
         520.16              6         718.68
         179.71              3         139.45
         635.15              5         815.70
         149.92              3         553.42
         284.17              5         734.77
         273.15              4          69.01
         148.95              2         215.31
         300.06              4         708.23
         789.40              7         700.64
         912.47              9         321.35
          26.26              1         429.95
         375.58              5         328.28
         441.46              5         260.01
         101.13              2         739.94
         966.36             10         318.09
         453.95              5         655.01
        1398.42              9         372.97
         298.88              4         300.98
         670.18              6         727.70
        1054.02             10         439.79
        1676.67             14         834.27
         265.28              4         599.24
         796.78              8         290.46
         452.29              7         533.67
          63.20              1         305.68
         385.01              4         525.28
         179.66              3         356.03
         525.70              7         650.60
         125.87              3         487.85
          62.77              1         412.24
         145.31              3         452.24
         355.41              4         277.74
         808.00              8         700.06
         902.08              7         800.63
         706.69              7         432.13
         466.28              6         379.97
         204.18              4         458.77
         709.08              5         301.88
         551.24              5         272.00
         557.35              6         757.73
         193.26              3         323.09
         189.55              3         679.82
        1087.99              7         818.36
        1053.04              6         580.49
         166.61              3         573.40
         392.43              6         368.27
          66.85              2         481.76
         256.27              4         706.12
         317.58              4         206.72
         427.73              5         822.23
         242.97              5         609.25
         209.73              4         252.34
         194.70              2         323.39
         458.88              6         597.26
          87.88              2         551.74
         536.88              6         461.34
         642.68              6         418.84
         325.39              4         423.15
         607.23              6         714.27
         779.73              6         630.42
         119.34              3         189.33
          96.92              3         462.90
          51.52              1         912.88
          90.71              2         459.09
          17.40              1         784.10
         303.91              4         520.76
         159.07              4         483.34
         189.75              4         581.62
         155.11              2         151.13
          64.21              2         809.62
         721.74              5         600.14
         363.78              4         289.24
           7.69              0         807.12
         727.58              7         777.16
         405.37              6         274.18
         166.54              3         184.59
         576.34              6         180.64
         694.19              7         664.63
          70.26              2         744.22
         359.10              3         425.59
        1211.36              9         685.94
          43.53              1         546.77
         318.10              3         405.25
         552.04              6         836.28
         374.49              5         391.20
         606.05              6         511.69
         611.24              5         710.77
         255.64              4         561.47
         119.71              3         272.41
         333.09              4         350.10
         449.47              4         376.92
         407.78              4         627.57
         492.78              5        1407.63
         402.50              5         324.65
         662.57              6         441.02
          50.62              2         310.40
        1206.71              8         197.20
         400.69              4         305.63
        1581.76             10         577.33
         727.66              7         283.98
         256.14              4         278.07
         232.20              3         256.09
         328.09              3         354.11
         195.78              4         497.46
         333.24              4         445.33
         153.11              3         391.87
         780.62              7         394.62
         120.30              2         773.02
         373.97              4         546.99
         130.73              3         380.33
         361.54              4         943.81
          29.62              1         548.27
         585.87              5         409.27
         203.12              3         267.76
         259.62              3         335.13
         442.66              5         665.51
         881.34              6         468.48
          16.71              1         745.27
         544.58              5         718.20
         387.34              4         626.94
         253.26              4         643.86
         610.95              6         557.94
         354.84              4         473.08
         227.97              4         936.34
         513.30              6         356.90
         371.47              5         799.83
         707.23              8         298.87
         136.67              3         579.34
         233.79              3         449.83
         270.40              4         514.65
         461.37              7         399.54
         298.98              6        1335.86
         433.94              5         470.55
         513.85              5         384.18
          68.62              2         563.46
         468.02              6         236.29
         268.18              4         309.38
         244.95              4         692.99
         326.94              6         356.78
         254.24              5         585.30
         720.25              7         458.23
         135.80              2         574.63
         291.71              4         474.37
         969.43              9         436.09
         441.09              6         192.33
         177.68              3         960.55
         197.55              3         463.12
         220.38              3         319.72
         684.53              6         501.43
         225.21              3         343.03
         358.63              4          86.74
          71.43              2         127.31
         528.69              5         269.75
         174.68              3         161.73
         186.52              4         490.37
         174.32              3         219.21
         464.44              5         666.04
         533.47              5         645.03
          21.33              1         331.15
          51.73              2         548.45
         145.55              3         381.96
         289.20              3         277.81
         249.26              2         219.94
        1558.32              9         483.58
         489.68              6         609.37
         409.25              5         469.32
          48.53              2         527.89
         455.94              6         643.40
         454.18              3         341.46
         599.09              7         273.74
         644.85              7         623.28
         564.45              6         640.82
         590.58              6         376.44
         263.18              5         822.75
