 #No_Constraint #No_Constraint #No_Constraint
   #Erot(W)cm-1             #J    #Speed(m/s)
        1040.86              8          71.94
         208.04              4         884.97
         911.57              6         539.25
         117.99              2         254.00
         545.67              5         447.79
         189.38              3         748.98
         260.62              4         724.66
         740.30              6         565.64
          39.96              2         501.10
         179.62              3         528.86
         631.46              7         170.57
         297.15              4         391.47
         272.11              2         411.94
        1013.73              8         493.75
        1567.16              9         505.47
         375.99              5         571.34
         500.73              6         970.09
         301.88              4         299.95
         335.73              3         431.19
         268.40              3         321.93
          39.85              1         528.75
         905.62              9         811.41
         960.95              7         575.39
         332.95              5         841.39
         569.41              6         376.39
         175.50              4         448.48
         307.85              3         498.99
         172.96              3         899.16
         827.97              6         470.72
         354.08              5         292.86
         623.76              6         590.17
         336.81              4         347.64
        1004.33              9         635.46
         687.87              8         679.27
         265.39              4         386.09
         578.17              6         683.83
         317.30              3         922.76
         234.37              4         626.06
        1282.29              7         367.89
         180.10              3         462.67
         758.32              7         673.35
        1190.08              8         518.08
          99.96              3         741.48
         221.17              4         347.76
         664.76              5         644.43
         771.47              8        1020.93
          14.44              1         229.44
         325.20              3         219.97
         501.65              4         320.05
          61.63              1         941.04
         161.09              2         151.26
         268.54              3         493.48
         408.60              4         482.13
        1287.08              5         790.62
          12.75              0         653.02
          18.22              1         172.86
         297.49              3         333.53
         128.80              2         503.72
         484.30              5         285.18
         347.30              5         519.42
         385.54              6         295.14
         222.06              4         544.24
         111.49              2         704.15
         304.32              4         554.65
         182.44              3         931.42
         132.93              3         488.80
         273.04              4         654.27
         991.93             11         375.32
         774.49              7         205.99
         235.18              3         728.15
         481.14              4         446.40
          19.78              1         410.55
          57.91              2         504.27
         537.02              7         754.33
         158.96              3         531.79
         287.16              4         236.48
          94.62              3         524.59
          42.35              2         574.87
         437.61              5         571.51
         360.72              5         509.33
         272.96              4         334.24
         155.91              3         508.01
         458.17              6         614.63
         927.40              8         695.50
         358.01              5         770.94
          77.27              2         659.11
         130.84              3         302.44
          96.27              2         565.88
         566.90              7         632.34
         295.98              5         981.90
         660.19              6         654.12
         653.85              5         197.29
         102.92              3         402.92
         787.62              6         346.15
         178.94              3         669.38
         253.32              3         221.67
          91.72              3         573.73
         690.28              6         368.22
         323.33              5         567.89
          84.86              2         283.43
         219.20              3         567.55
         579.92              7        1059.63
         501.62              5         619.60
         162.25              3         847.31
         494.11              5         978.46
         449.07              5         643.81
          41.33              1         932.94
         361.02              5         444.17
         525.71              5         446.32
         327.49              5         292.48
         383.32              5         244.53
         277.09              3         425.30
         369.46              5         160.82
         398.49              4         801.37
          87.11              1         467.98
         819.60              7         567.75
         142.35              3         503.20
         433.52              6         371.60
         385.77              5         531.80
         715.85              8         323.61
         248.13              3         661.65
         601.08              6         413.95
          22.43              1         296.95
          24.62              1         327.15
         580.55              5         644.98
         344.03              4         507.38
         916.64              9         401.64
         784.39              6         763.14
          83.78              1         458.35
         773.44              8         567.66
         555.80              5         366.14
          47.52              2         555.66
         521.72              6         450.69
         132.58              2         559.63
         637.14              6         943.84
          36.62              1         365.04
          52.23              2         477.66
         148.16              4         628.30
          23.13              1        1012.98
        1828.87              6        1137.14
           8.73              0         204.61
         654.32              6         297.74
         293.57              4         639.86
         317.28              5         323.13
         100.11              3         463.90
         301.43              5         309.60
         108.87              2         506.15
         127.10              2         442.08
         470.27              4         310.75
          87.39              2         836.37
          94.69              3         485.39
         639.86              6         684.01
         686.56              7         452.64
         695.61              4        1015.41
         362.57              5         626.85
          30.46              1         720.67
          97.08              2         280.73
          57.44              2         657.39
         409.66              6         617.78
         252.63              4         376.22
         500.63              4         639.85
         717.07              6         484.46
         560.86              7         428.28
        1115.65              7         624.74
          84.96              2         295.64
         364.92              5         110.85
         829.60              9         651.26
        1732.40             13         238.09
         219.32              4         295.28
         784.77              6         591.03
          94.89              2         242.36
         574.34              6         626.93
         370.63              5         890.56
          72.40              1         534.29
         415.90              5         304.58
         522.92              7         446.75
          28.53              1         257.58
         167.64              3         211.01
         634.87              8         339.07
         157.65              2         251.36
         740.84              7         267.46
         271.34              4         240.69
         112.82              2         485.52
        2034.92             11         521.03
        1021.42              8         590.25
         147.16              3         187.67
         275.06              5         278.97
         444.81              5         481.85
         323.17              3         766.21
        1297.44              9         311.45
         726.57              6         509.34
         453.85              7         215.10
         189.81              3         502.70
          13.48              1         890.00
         370.19              6         492.10
          16.72              1         373.44
         359.14              3         536.36
        1703.28             11         176.41
         698.94              7         752.70
         380.59              5         568.90
         307.93              3         146.04
         165.10              2         471.24
         678.70              6         341.56
          45.82              1         382.17
         940.86              9         669.40
         220.79              5         702.54
          75.03              1         915.37
         462.02              6         480.66
         110.59              2         755.79
         478.78              6         922.87
         123.32              3         710.97
         562.34              6         350.98
         607.03              7         442.40
        1000.37              8         390.05
          97.02              2         527.85
         520.83              6         832.75
         148.32              2         526.86
          91.39              2         413.17
         403.68              4         158.72
         927.95             10         522.48
         421.91              5         461.47
          17.98              1         544.17
         696.54              6         725.77
         293.80              4         396.21
         517.68              6         182.14
         478.32              4         523.45
         221.83              3         667.24
         218.10              3         285.89
         242.85              4         143.68
        1025.21              8         417.70
         202.54              4         516.28
         127.16              2         504.56
         446.64              5         312.33
         110.85              2         236.39
         349.83              3         767.24
         265.60              5         690.55
         581.30              7         579.22
          89.19              2         661.97
         703.69              5         463.79
         852.08              7         214.34
         214.96              2         701.97
          43.39              1         468.78
         414.99              6         820.89
         158.60              4         288.64
          29.89              1         736.56
          31.38              1         522.52
         571.92              5         444.24
         153.51              3         692.09
         159.52              3         439.44
          13.53              1         441.90
         438.35              5         223.89
         500.36              6         540.27
         202.34              3         153.56
         146.55              3         254.49
         921.08              7         570.46
         187.76              3         634.24
         603.76              6         176.49
         381.95              5         362.64
         377.59              4         447.88
         213.35              4         621.03
         608.91              6         903.03
         158.36              3         493.95
         193.79              4         367.85
         216.50              2         258.76
         244.26              3         404.97
         409.67              5         943.12
         394.93              5         902.14
         186.94              3        1139.68
         702.98              9         161.05
        1198.40             10         395.43
         216.35              3         739.19
         616.51              7         153.42
         525.76              5         426.40
         637.83              6         453.02
         103.76              3         590.08
         289.60              4        1047.03
         277.59              5         799.02
         763.59              9         289.72
         448.13              5         471.99
         135.51              3         637.93
          88.33              2         279.66
         608.25              6         579.14
         141.38              2         130.61
         369.36              3         299.94
         128.19              3         388.49
         551.87              5         449.22
          98.52              3         440.09
         107.38              2         488.48
         322.45              5         811.88
         272.24              3         338.83
         446.04              5         250.58
         414.85              5         458.65
         470.80              7         337.04
         390.30              5         304.56
         290.76              4         353.21
         121.27              3         209.61
         233.63              4         568.63
         301.78              5         465.09
         638.20              7         468.68
         413.83              6         610.77
         308.44              4         274.68
         229.89              4         468.30
          26.56              1         435.34
         253.83              4         679.35
         966.74              9         639.39
         206.10              3         431.51
         136.94              2         569.75
         114.66              3         704.09
         143.06              3         475.84
         319.72              5         444.76
         216.85              3         677.99
         170.13              3         400.94
         312.14              5         488.95
          77.85              2         901.12
         451.08              6         226.14
          71.74              2         650.32
          11.17              1         285.40
         266.86              3         223.46
         478.32              5         553.32
          75.17              3         674.94
         140.28              4         232.31
         639.47              6         498.25
         179.38              3         756.76
         471.42              5         929.85
         118.49              3         476.21
         277.32              4         363.69
         103.24              2         698.72
         179.33              3         587.95
         354.30              4        1028.68
         208.87              2         747.34
        1257.37             10         620.25
         771.18              8         503.74
         254.23              4         274.55
         339.12              4         715.12
         723.41              6         506.99
         133.29              2         445.89
         279.43              4         471.16
          28.86              1         398.53
         574.62              4         458.84
         274.88              4         402.80
         571.04              7         176.99
         742.93              7         469.38
         254.76              4         278.30
        1069.41              7         716.09
         124.32              3         198.54
         547.90              5         378.05
          10.64              1         704.95
        1685.85             12         359.60
         105.12              2         361.73
         703.95              7         858.88
         749.27              7         709.08
         121.73              3         224.69
         196.38              4         240.81
         749.31              7         513.27
         705.95              6         533.55
         245.19              5         647.78
        1475.47              8         477.36
         209.84              3        1105.48
         463.15              6         458.86
         855.63              5         599.93
         648.24              7         378.82
         111.27              2         205.77
         194.06              3         422.82
         365.37              4         663.83
         157.53              2         435.15
         724.46              7         279.66
         702.76              8         591.99
         643.39              5         473.12
         629.84              3         797.76
         525.21              5         120.69
         139.01              3         289.80
         229.37              4         331.02
         382.45              4         323.83
          83.61              2         457.15
         283.20              3         620.65
         424.08              6         416.32
          79.92              2         712.04
         167.73              3         828.09
         677.07              6         878.81
         530.98              6         413.75
         364.21              5         624.59
         779.36              7         468.22
         499.65              6         277.43
         444.09              7         608.39
        1056.11              6         832.77
        2200.88             14         632.56
          91.37              2         641.22
         321.93              4         401.05
          24.25              1         600.44
         314.53              5         462.96
         680.30              6         519.73
         107.47              2         279.96
         208.75              4         124.34
         688.88              6         982.08
         385.45              5         315.88
         225.97              4         676.39
         873.83              7         552.75
         517.75              5         262.02
         555.44              7         436.87
         234.10              4         685.08
          81.29              2         107.72
          64.69              2         858.72
         267.74              3         527.81
         118.49              3         635.65
         449.60              5         461.36
         246.80              4         715.86
          70.80              2         688.46
         109.02              3         397.69
         246.16              3         385.96
         400.04              5         376.64
        1306.85             11        1053.71
         153.15              4         794.39
          66.28              2         532.14
         764.92              6         578.37
          56.61              2         362.43
          24.95              1         382.60
          78.12              2         512.89
         736.50              8         609.04
         168.94              3         461.53
         921.74              7         418.89
         326.31              4         355.62
         298.74              5         372.79
         514.19              6         942.82
          82.42              2         308.06
         174.86              3         338.38
         370.38              4         762.10
        1672.93              8         437.11
         139.07              3         770.75
         235.87              4         307.05
         205.07              4         308.21
         275.63              3         359.68
         266.88              3         666.70
         206.52              4         759.40
        1042.75              7         575.68
         205.92              4         326.52
         365.93              5         413.44
          46.44              2         542.30
         255.41              3         406.58
         503.37              5         119.49
         198.23              3         723.08
         547.34              5         455.00
         125.02              3         797.45
          21.14              1         678.43
         553.80              7         474.48
         265.32              4         509.26
         424.53              6         996.37
         535.78              8         397.19
         198.25              3         650.24
         318.44              4         485.51
         162.58              3         659.74
         417.12              6         695.19
         472.75              7         555.40
         191.43              3         211.25
         687.82              6         240.57
         808.52              7         324.45
         111.80              3         210.76
         547.53              6         724.12
         527.81              5         643.14
         216.67              3         304.66
         160.43              3         665.34
         203.09              3         720.45
          44.68              2         259.99
         126.83              3         551.28
         581.25              4         405.61
         732.84              8         599.98
         436.45              6         683.39
         387.36              5         601.93
        1468.92              9         692.66
         102.90              3         120.76
         515.33              4         500.17
         815.15              8         716.85
           8.15              1         310.37
         159.98              3         440.11
          68.62              2         567.97
         535.18              6         321.51
         479.06              6         906.51
         173.56              3         739.62
         417.03              6         455.45
         190.62              4         656.23
         493.07              6         159.24
        1358.47              9         329.40
        1171.70              9         621.45
          74.59              2         586.64
         115.61              3         509.98
         722.02              6         409.37
         411.26              5         419.70
         362.11              5         335.26
         732.95              7         571.67
        1576.52             11         345.00
         305.72              6         507.74
         815.88              7         482.57
         713.37              6         192.36
         368.99              4         419.62
         184.34              2         252.51
         228.47              4         259.33
         433.47              4         445.38
         283.72              3         582.00
         360.99              5         261.15
         267.82              4         468.97
         382.70              4         577.03
          39.29              1         522.92
         193.57              3         149.01
         659.88              7         499.53
        1114.08              7         648.36
         200.91              4         584.91
         295.85              5         537.71
          23.36              1         406.66
         201.04              2         289.64
         452.11              6         267.49
         242.94              4         106.42
         154.35              3         651.80
         392.42              4         620.90
         294.44              4         455.56
         146.94              3         676.94
         226.10              3         439.40
         849.42              7         458.55
         256.21              3         847.88
         540.22              7         327.06
         284.61              4         399.00
          95.63              3         318.61
         128.28              2         529.81
         231.58              3         823.96
          73.67              2         561.04
         522.23              7         531.95
         324.59              4         593.72
         536.12              7         270.01
         310.66              4         380.85
         328.94              4         494.48
         613.39              6         633.47
         464.91              6         566.15
         129.70              3         319.16
         192.46              4         716.38
          10.35              1         566.51
         168.90              3         392.93
         934.14              8         692.62
          75.36              2         111.26
          76.14              2         186.95
         148.72              4         975.07
         418.15              5         308.62
         682.78              7         381.88
         199.52              4         610.76
         278.22              5         389.73
         376.31              5         329.15
         631.47              8         575.27
         109.02              3         431.25
         574.90              4         511.31
         494.51              5         231.60
         286.09              4         841.28
         389.07              5         329.77
         850.67              8         524.36
         458.51              6         593.49
        1254.12              9         351.24
         189.78              2         803.55
        1048.61              8         613.33
         102.58              2         315.36
         624.17              7         260.79
         604.69              5         338.86
          26.04              1         355.88
         698.18              6         303.56
         441.58              5         487.92
         388.49              5         478.90
          63.36              1         346.00
         182.67              4         411.13
         420.05              5         706.68
          91.58              2         627.60
        2187.41             12         325.45
         830.77              5         456.41
         301.87              5         363.59
         879.46              9         533.69
         422.40              6         523.83
         156.27              3         286.04
         892.47              8         219.65
         427.85              5         422.12
         287.02              5         338.05
         996.68              7         528.38
         354.09              4         862.23
         369.80              4         481.15
         187.41              4         748.67
         384.35              5         389.03
         206.32              3         522.79
         107.10              3         658.16
         160.76              3         393.52
         185.95              3         101.55
          23.82              1         305.45
         606.76              5         572.52
         521.40              7         407.77
         397.86              6         271.16
         287.82              4         472.30
          65.98              2         184.56
          65.86              2         388.83
         630.18              5         444.86
         220.74              3         745.44
          94.45              3         335.45
         169.62              3         631.72
         591.67              5         367.00
         788.71              7         692.28
         502.28              6         671.88
         396.76              4         497.27
         201.82              4         246.18
         619.71              5         829.38
           1.51              0         437.51
         647.52              5         306.30
         353.87              4         625.27
         443.26              6         677.23
         245.71              3         810.85
         808.01              7         321.72
         476.61              6         129.08
         226.18              2         493.93
          62.33              2         653.29
         185.91              2         624.52
         105.39              2         467.69
         230.51              3         891.95
         342.83              5         628.55
         327.83              4         759.19
         386.67              4         608.62
         785.63              7         306.37
          70.03              2         453.38
         262.97              4         306.37
         413.47              6         468.02
         295.41              4         439.32
         107.61              3         750.93
         260.28              5         180.02
         248.31              4         382.00
         790.52              6         597.71
         184.21              3         271.49
         182.98              4         216.05
         283.66              4         352.14
         124.91              2         243.42
         676.49              6         355.35
        2755.98             12         326.13
         981.33              9         484.60
         375.97              3         253.79
         461.31              5         368.66
         448.49              5         558.77
         705.06              7         573.86
         367.62              4         356.19
         306.38              5         503.02
         939.57              6         371.91
        2184.61             15         201.18
         469.60              6        1131.58
         277.44              3         719.13
         123.63              2        1153.55
         877.32              7         134.15
         188.27              4         811.87
          51.57              2         683.72
         249.27              3         823.99
         258.86              5         649.94
         236.28              3         660.64
         451.59              5         622.35
         191.72              4         357.29
         221.77              2         567.90
         210.98              3        1051.14
         646.81              6         507.16
         188.50              4         696.20
          35.22              1         427.56
         168.44              4         543.51
        1024.63              5         311.54
         142.52              3         639.74
         338.34              4         466.54
          39.48              1         411.55
          84.08              3         770.17
         479.53              6         647.69
         339.84              5         439.19
        1085.58              6         370.64
         785.22              6         311.46
         361.31              4         408.48
         142.03              3         257.52
         706.15              7         652.10
         429.85              6         283.22
         564.98              6         230.84
          39.10              1         493.06
          88.96              2         425.57
         442.11              4         396.73
         440.30              4         425.84
         287.57              4         434.62
          51.92              1         594.88
         222.77              3         279.65
         287.17              5         567.09
         251.39              4         253.35
         347.63              4         596.78
        1116.58              8         434.30
          47.36              1         319.67
         569.20              7         404.16
         402.18              5         388.49
         217.68              3         765.59
          19.18              1         551.11
         120.57              2         287.03
         961.61              6         600.10
         838.87              6        1157.60
         193.32              3         762.24
         602.23              6         383.98
        1154.31              8         521.02
         498.25              6         532.79
         111.05              2         142.43
         203.81              3         384.24
          49.03              1         535.06
          59.25              2         663.37
         471.95              5         484.52
         343.89              5         187.96
         325.02              5         404.36
         378.81              5         472.97
          93.29              2         540.06
         355.39              5         481.56
         396.75              5         332.37
         337.28              6         166.69
         321.26              4         445.59
         565.45              6         462.53
        1513.90              8         601.78
         739.38              7         713.74
          39.33              2         244.84
         657.20              5         545.09
          74.92              2         462.54
         320.45              5         406.16
         140.83              3         733.31
        1042.58              5         888.52
         177.14              4         327.98
         415.78              6         578.14
         288.80              4        1117.63
         565.66              5         418.85
         303.50              4         580.54
         125.58              3         430.31
         254.22              4         675.45
         361.15              4         387.18
         303.15              5         337.65
         280.10              3         664.20
         106.57              3         364.95
         693.95              7         403.51
         104.83              3         582.46
        1096.81              6        1098.27
         142.85              3         531.94
         303.45              5         265.18
         460.97              6         534.09
         101.57              2         675.15
         245.94              4         856.58
         314.11              4         497.90
         755.42              8         317.06
         615.62              7         352.11
         356.99              5         572.78
         523.67              7         537.44
         250.77              4         325.28
          61.81              2         384.30
         213.69              4         571.14
         286.07              2         630.62
         348.17              6         449.40
         448.13              4         619.92
         147.63              2         694.26
         918.15              8         597.47
         429.89              6         367.72
         882.43              6         412.69
         432.27              4         642.25
         673.34              4         862.67
         382.29              5         543.43
         511.91              5         393.05
         482.67              7         658.82
         284.06              5         474.62
         126.81              3         493.81
         238.96              4         453.86
         694.08              8         203.73
         334.59              5         461.13
         103.17              3         273.27
          22.17              1         829.40
          95.33              3         281.83
        1028.21              6         553.61
         113.03              2         837.18
         104.66              2         615.15
         608.83              5         284.95
         203.57              4         622.70
         229.67              3         543.01
          91.97              3         259.01
          64.10              1         566.89
         557.82              6         326.02
         185.35              3         304.94
         763.75              8         306.41
         160.45              3         595.24
         344.78              5         128.85
         124.17              3         629.09
         131.74              3         555.08
         169.94              3         320.11
         516.96              4         579.14
          75.26              2         273.30
         401.21              6         362.49
         538.76              7         173.06
         258.34              3         452.24
         844.65              8         491.39
         216.89              3         823.30
         532.67              6         265.55
         485.94              6         409.18
         173.56              3         447.00
         276.53              5         634.25
         263.84              5         396.42
         304.24              5         668.54
         380.89              5         674.14
         254.40              3         482.38
         769.90              5         379.73
          86.32              2         646.63
         438.18              6         535.52
         240.39              3         582.27
         216.83              4         591.40
         122.17              2         743.43
         205.18              2         293.72
        1039.33              8         636.68
         418.63              5         771.46
         344.83              4         594.02
          72.26              2         444.11
         124.54              3         339.01
         289.33              4         526.78
         221.03              3         677.25
         171.17              3         385.75
          21.32              1         713.86
         172.64              4         418.92
         238.36              4         717.03
         922.64              7         775.33
         445.02              5         198.99
         131.30              3         456.38
        1047.85              9         523.49
         589.03              7         604.83
         530.59              7         373.02
          65.85              2         839.63
         683.15              6         177.34
         206.10              3         544.63
         160.66              2         192.58
         292.80              5         427.47
         307.88              5         606.21
          28.98              1         683.76
         117.94              2         565.28
         352.41              5         685.80
         682.36              7         275.65
          78.39              2         705.98
         455.93              5         655.36
         862.97              7         456.35
        1366.75              8         256.35
         117.90              3         763.65
         856.79              6         619.08
         240.65              3         339.52
         323.22              5         387.45
        1053.61             10         746.51
         366.94              5         306.91
         148.76              2         433.33
         389.14              5         212.16
         150.18              4         440.94
         823.19              7         448.70
         836.79              7         756.56
         466.74              5         538.95
         308.87              4         376.24
          82.60              2         384.47
         197.68              4         678.23
         596.87              5         476.84
         173.29              4         788.41
          24.92              1         659.85
         750.34              9         388.45
         250.88              4         522.61
         243.03              4         697.53
          94.39              1         251.43
         265.93              3         613.78
         837.38              6         630.54
         294.77              4         816.91
         330.10              5         184.19
         658.69              6         640.59
         317.86              5         532.92
         972.34              7         530.85
         579.25              6         487.49
         225.02              2         622.89
         120.54              2         380.45
         337.94              5         194.68
         199.54              3         640.58
          27.77              1         315.29
         250.82              4         451.33
         228.62              4         565.76
         202.02              4         621.74
         591.92              5         567.16
         228.67              3         806.22
         107.54              2         479.65
         223.98              4         716.00
         289.51              5         588.53
         246.90              3        1180.69
          47.83              1         267.31
         106.28              2         431.77
          39.76              1         427.91
          28.46              1         671.40
         102.60              3         266.80
         354.55              5         693.52
         112.40              2         442.90
         614.22              6         333.97
         320.20              4         361.76
         815.22              7         382.18
         498.46              4         245.17
         431.91              5         561.43
         160.41              3         843.09
         355.85              4         606.94
          94.61              2         132.13
         610.70              4         164.36
         642.68              6         451.62
        1419.39              8         157.37
         323.82              5         493.63
         248.98              3         186.46
         205.11              3         423.43
          86.49              2         823.23
         350.13              4         386.99
         538.17              7         621.51
         271.00              4         357.68
          94.66              2         343.24
         146.32              3         492.32
         567.54              7         610.07
         402.58              6         238.40
         485.56              3         462.60
         278.52              4         479.06
         706.73              5         340.02
         243.10              4         521.14
         349.64              5         814.40
         605.19              7         930.28
         981.98              8         312.45
         105.41              2         237.29
         470.61              6         258.68
          54.33              1         599.12
          10.85              1         301.32
         460.57              6         203.20
         166.44              3         932.38
          20.58              1         831.87
         965.64              7         358.25
         550.03              6         697.59
         471.32              5         122.92
          41.08              1         872.12
         304.34              4         573.38
         122.95              2         395.51
         198.13              3         139.45
         497.65              6         509.02
         474.46              5         331.23
         231.02              3         463.25
         824.20              7         350.35
         589.75              4         184.77
         986.61              6         488.49
         897.28              7         772.78
           9.97              1         196.29
         466.94              6         505.50
         592.65              5         124.56
         153.78              2         429.00
         486.66              6        1158.72
         390.02              5         315.05
          54.02              2         307.59
         138.67              2         415.38
         289.97              5         799.27
         848.86              9         510.98
          72.90              2         409.90
         295.00              4         491.93
         635.80              6         320.50
         442.14              5         751.73
         505.28              6         970.82
         126.28              2         695.46
         585.12              7         465.16
        1382.01             12         238.72
         858.60              8         619.36
         833.69              7         504.06
          68.09              2         235.20
         631.45              7         268.84
        1285.67              9         811.42
        1045.84              8         537.16
         288.45              4         482.14
         759.94              7         324.10
         544.68              5         402.69
         262.68              4         506.94
         302.62              4         332.10
         830.94              8         712.60
         344.35              4         917.81
         271.69              5         758.27
         738.48              7         253.41
         330.38              6         519.90
         887.53              5         455.34
          40.56              1         275.24
         351.06              5         453.84
         657.58              8         407.49
        1027.11              8         271.79
         139.90              3         455.76
         258.78              4         379.82
         573.55              5         401.85
          83.24              1         449.32
         545.37              7         244.02
         839.28              6         411.84
         199.77              3         602.28
         880.31              7         353.34
